SurveyCode,SeasonalCode,AreaCode,StateCode,CountyCode,Year,Period,LaborForce,Employment,Unemployment,UnemploymentRate
LA,U,CN5172000000000,51,720,1994,M07,"1,598","1,465",133,8.3
LA,U,CN5172000000000,51,720,1994,M08,"1,607","1,464",143,8.9
LA,U,CN5172000000000,51,720,1994,M09,"1,640","1,486",154,9.4
LA,U,CN5172000000000,51,720,1994,M10,"1,649","1,513",136,8.2
LA,U,CN5172000000000,51,720,1994,M11,"1,626","1,507",119,7.3
LA,U,CN5172000000000,51,720,1994,M12,"1,636","1,507",129,7.9
LA,U,CN5172000000000,51,720,1994,M13,"1,655","1,506",149,9
LA,U,CN5173000000000,51,730,1994,M01,"17,553","15,710","1,843",10.5
LA,U,CN5173000000000,51,730,1994,M02,"17,681","15,792","1,889",10.7
LA,U,CN5173000000000,51,730,1994,M03,"17,695","15,952","1,743",9.9
LA,U,CN5173000000000,51,730,1994,M04,"17,659","16,057","1,602",9.1
LA,U,CN5173000000000,51,730,1994,M05,"17,645","16,114","1,531",8.7
LA,U,CN5173000000000,51,730,1994,M06,"17,787","16,185","1,602",9
LA,U,CN5173000000000,51,730,1994,M07,"18,038","16,410","1,628",9
LA,U,CN5173000000000,51,730,1994,M08,"17,935","16,294","1,641",9.1
LA,U,CN5173000000000,51,730,1994,M09,"17,829","16,047","1,782",10
LA,U,CN5173000000000,51,730,1994,M10,"18,085","16,259","1,826",10.1
LA,U,CN5173000000000,51,730,1994,M11,"17,961","16,286","1,675",9.3
LA,U,CN5173000000000,51,730,1994,M12,"17,678","16,183","1,495",8.5
LA,U,CN5173000000000,51,730,1994,M13,"17,795","16,107","1,688",9.5
LA,U,CN5173500000000,51,735,1994,M01,"5,739","5,526",213,3.7
LA,U,CN5173500000000,51,735,1994,M02,"5,745","5,545",200,3.5
LA,U,CN5173500000000,51,735,1994,M03,"5,771","5,585",186,3.2
LA,U,CN5173500000000,51,735,1994,M04,"5,847","5,668",179,3.1
LA,U,CN5173500000000,51,735,1994,M05,"5,897","5,723",174,3
LA,U,CN5173500000000,51,735,1994,M06,"5,974","5,752",222,3.7
LA,U,CN5173500000000,51,735,1994,M07,"6,019","5,849",170,2.8
LA,U,CN5173500000000,51,735,1994,M08,"6,018","5,848",170,2.8
LA,U,CN5173500000000,51,735,1994,M09,"5,965","5,758",207,3.5
LA,U,CN5173500000000,51,735,1994,M10,"5,922","5,735",187,3.2
LA,U,CN5173500000000,51,735,1994,M11,"5,940","5,727",213,3.6
LA,U,CN5173500000000,51,735,1994,M12,"5,857","5,692",165,2.8
LA,U,CN5173500000000,51,735,1994,M13,"5,892","5,701",191,3.2
LA,U,CN5174000000000,51,740,1994,M01,"46,155","41,824","4,331",9.4
LA,U,CN5174000000000,51,740,1994,M02,"46,572","41,958","4,614",9.9
LA,U,CN5174000000000,51,740,1994,M03,"46,733","42,259","4,474",9.6
LA,U,CN5174000000000,51,740,1994,M04,"47,236","42,891","4,345",9.2
LA,U,CN5174000000000,51,740,1994,M05,"47,764","43,302","4,462",9.3
LA,U,CN5174000000000,51,740,1994,M06,"48,234","43,534","4,700",9.7
LA,U,CN5174000000000,51,740,1994,M07,"48,771","44,259","4,512",9.3
LA,U,CN5174000000000,51,740,1994,M08,"48,538","44,266","4,272",8.8
LA,U,CN5174000000000,51,740,1994,M09,"47,589","43,577","4,012",8.4
LA,U,CN5174000000000,51,740,1994,M10,"46,973","43,409","3,564",7.6
LA,U,CN5174000000000,51,740,1994,M11,"46,563","43,343","3,220",6.9
LA,U,CN5174000000000,51,740,1994,M12,"46,075","43,076","2,999",6.5
LA,U,CN5174000000000,51,740,1994,M13,"47,267","43,142","4,125",8.7
LA,U,CN5175000000000,51,750,1994,M01,"6,601","6,288",313,4.7
LA,U,CN5175000000000,51,750,1994,M02,"6,710","6,357",353,5.3
LA,U,CN5175000000000,51,750,1994,M03,"6,778","6,379",399,5.9
LA,U,CN5175000000000,51,750,1994,M04,"6,806","6,427",379,5.6
LA,U,CN5175000000000,51,750,1994,M05,"6,881","6,515",366,5.3
LA,U,CN5175000000000,51,750,1994,M06,"6,887","6,506",381,5.5
LA,U,CN5175000000000,51,750,1994,M07,"6,764","6,421",343,5.1
LA,U,CN5175000000000,51,750,1994,M08,"6,845","6,455",390,5.7
LA,U,CN5175000000000,51,750,1994,M09,"6,978","6,602",376,5.4
LA,U,CN5175000000000,51,750,1994,M10,"6,989","6,634",355,5.1
LA,U,CN5175000000000,51,750,1994,M11,"6,864","6,630",234,3.4
LA,U,CN5175000000000,51,750,1994,M12,"6,747","6,522",225,3.3
LA,U,CN5175000000000,51,750,1994,M13,"6,821","6,478",343,5
LA,U,CN5176000000000,51,760,1994,M01,"98,683","92,408","6,275",6.4
LA,U,CN5176000000000,51,760,1994,M02,"99,165","92,888","6,277",6.3
LA,U,CN5176000000000,51,760,1994,M03,"100,063","93,836","6,227",6.2
LA,U,CN5176000000000,51,760,1994,M04,"100,727","94,444","6,283",6.2
LA,U,CN5176000000000,51,760,1994,M05,"101,145","94,778","6,367",6.3
LA,U,CN5176000000000,51,760,1994,M06,"101,777","95,193","6,584",6.5
LA,U,CN5176000000000,51,760,1994,M07,"102,464","96,529","5,935",5.8
LA,U,CN5176000000000,51,760,1994,M08,"101,967","95,842","6,125",6
LA,U,CN5176000000000,51,760,1994,M09,"100,354","94,393","5,961",5.9
LA,U,CN5176000000000,51,760,1994,M10,"101,320","95,638","5,682",5.6
LA,U,CN5176000000000,51,760,1994,M11,"101,116","95,800","5,316",5.3
LA,U,CN5176000000000,51,760,1994,M12,"100,104","95,195","4,909",4.9
LA,U,CN5176000000000,51,760,1994,M13,"100,740","94,745","5,995",6
LA,U,CN5177000000000,51,770,1994,M01,"50,052","47,074","2,978",5.9
LA,U,CN5177000000000,51,770,1994,M02,"49,964","47,154","2,810",5.6
LA,U,CN5177000000000,51,770,1994,M03,"50,111","47,483","2,628",5.2
LA,U,CN5177000000000,51,770,1994,M04,"49,990","47,715","2,275",4.6
LA,U,CN5177000000000,51,770,1994,M05,"50,585","48,301","2,284",4.5
LA,U,CN5177000000000,51,770,1994,M06,"50,780","48,542","2,238",4.4
LA,U,CN5177000000000,51,770,1994,M07,"51,185","48,943","2,242",4.4
LA,U,CN5177000000000,51,770,1994,M08,"50,950","48,563","2,387",4.7
LA,U,CN5177000000000,51,770,1994,M09,"50,066","48,051","2,015",4
LA,U,CN5177000000000,51,770,1994,M10,"50,660","48,896","1,764",3.5
LA,U,CN5177000000000,51,770,1994,M11,"50,997","49,206","1,791",3.5
LA,U,CN5177000000000,51,770,1994,M12,"50,191","48,642","1,549",3.1
LA,U,CN5177000000000,51,770,1994,M13,"50,461","48,214","2,247",4.5
LA,U,CN5177500000000,51,775,1994,M01,"13,354","12,838",516,3.9
LA,U,CN5177500000000,51,775,1994,M02,"13,370","12,860",510,3.8
LA,U,CN5177500000000,51,775,1994,M03,"13,380","12,949",431,3.2
LA,U,CN5177500000000,51,775,1994,M04,"13,398","13,011",387,2.9
LA,U,CN5177500000000,51,775,1994,M05,"13,561","13,172",389,2.9
LA,U,CN5177500000000,51,775,1994,M06,"13,649","13,237",412,3
LA,U,CN5177500000000,51,775,1994,M07,"13,676","13,347",329,2.4
LA,U,CN5177500000000,51,775,1994,M08,"13,643","13,244",399,2.9
LA,U,CN5177500000000,51,775,1994,M09,"13,457","13,103",354,2.6
LA,U,CN5177500000000,51,775,1994,M10,"13,696","13,334",362,2.6
LA,U,CN5177500000000,51,775,1994,M11,"13,709","13,418",291,2.1
LA,U,CN5177500000000,51,775,1994,M12,"13,573","13,265",308,2.3
LA,U,CN5177500000000,51,775,1994,M13,"13,539","13,148",391,2.9
LA,U,CN5179000000000,51,790,1994,M01,"11,043","10,471",572,5.2
LA,U,CN5179000000000,51,790,1994,M02,"11,006","10,501",505,4.6
LA,U,CN5179000000000,51,790,1994,M03,"11,088","10,588",500,4.5
LA,U,CN5179000000000,51,790,1994,M04,"11,082","10,545",537,4.8
LA,U,CN5179000000000,51,790,1994,M05,"11,377","10,807",570,5
LA,U,CN5179000000000,51,790,1994,M06,"11,462","10,799",663,5.8
LA,U,CN5179000000000,51,790,1994,M07,"11,562","10,995",567,4.9
LA,U,CN5179000000000,51,790,1994,M08,"11,820","10,894",926,7.8
LA,U,CN5179000000000,51,790,1994,M09,"11,118","10,645",473,4.3
LA,U,CN5179000000000,51,790,1994,M10,"11,232","10,718",514,4.6
LA,U,CN5179000000000,51,790,1994,M11,"11,367","10,808",559,4.9
LA,U,CN5179000000000,51,790,1994,M12,"11,300","10,622",678,6
LA,U,CN5179000000000,51,790,1994,M13,"11,288","10,699",589,5.2
LA,U,CN5180000000000,51,800,1994,M01,"25,641","23,570","2,071",8.1
LA,U,CN5180000000000,51,800,1994,M02,"25,643","23,646","1,997",7.8
LA,U,CN5180000000000,51,800,1994,M03,"25,693","23,817","1,876",7.3
LA,U,CN5180000000000,51,800,1994,M04,"26,022","24,173","1,849",7.1
LA,U,CN5180000000000,51,800,1994,M05,"26,499","24,404","2,095",7.9
LA,U,CN5180000000000,51,800,1994,M06,"26,905","24,535","2,370",8.8
LA,U,CN5180000000000,51,800,1994,M07,"27,046","24,943","2,103",7.8
LA,U,CN5180000000000,51,800,1994,M08,"27,068","24,947","2,121",7.8
LA,U,CN5180000000000,51,800,1994,M09,"26,491","24,558","1,933",7.3
LA,U,CN5180000000000,51,800,1994,M10,"25,892","24,464","1,428",5.5
LA,U,CN5180000000000,51,800,1994,M11,"25,742","24,426","1,316",5.1
LA,U,CN5180000000000,51,800,1994,M12,"25,592","24,277","1,315",5.1
LA,U,CN5180000000000,51,800,1994,M13,"26,186","24,313","1,873",7.2
LA,U,CN5181000000000,51,810,1994,M01,"201,404","191,137","10,267",5.1
LA,U,CN5181000000000,51,810,1994,M02,"201,808","191,752","10,056",5
LA,U,CN5181000000000,51,810,1994,M03,"202,802","193,123","9,679",4.8
LA,U,CN5181000000000,51,810,1994,M04,"205,272","196,016","9,256",4.5
LA,U,CN5181000000000,51,810,1994,M05,"207,298","197,889","9,409",4.5
LA,U,CN5181000000000,51,810,1994,M06,"209,688","198,949","10,739",5.1
LA,U,CN5181000000000,51,810,1994,M07,"212,617","202,263","10,354",4.9
LA,U,CN5181000000000,51,810,1994,M08,"212,494","202,299","10,195",4.8
LA,U,CN5181000000000,51,810,1994,M09,"209,027","199,146","9,881",4.7
LA,U,CN5181000000000,51,810,1994,M10,"208,110","198,375","9,735",4.7
LA,U,CN5181000000000,51,810,1994,M11,"207,497","198,073","9,424",4.5
LA,U,CN5181000000000,51,810,1994,M12,"205,166","196,857","8,309",4
LA,U,CN5181000000000,51,810,1994,M13,"206,932","197,157","9,775",4.7
LA,U,CN5182000000000,51,820,1994,M01,"8,765","8,126",639,7.3
LA,U,CN5182000000000,51,820,1994,M02,"8,729","8,150",579,6.6
LA,U,CN5182000000000,51,820,1994,M03,"8,834","8,217",617,7
LA,U,CN5182000000000,51,820,1994,M04,"8,694","8,184",510,5.9
LA,U,CN5182000000000,51,820,1994,M05,"8,911","8,387",524,5.9
LA,U,CN5182000000000,51,820,1994,M06,"8,875","8,381",494,5.6
LA,U,CN5182000000000,51,820,1994,M07,"8,977","8,533",444,4.9
LA,U,CN5182000000000,51,820,1994,M08,"8,877","8,454",423,4.8
LA,U,CN5182000000000,51,820,1994,M09,"8,726","8,261",465,5.3
LA,U,CN5182000000000,51,820,1994,M10,"8,675","8,319",356,4.1
LA,U,CN5182000000000,51,820,1994,M11,"8,777","8,388",389,4.4
LA,U,CN5182000000000,51,820,1994,M12,"8,645","8,243",402,4.7
LA,U,CN5182000000000,51,820,1994,M13,"8,791","8,304",487,5.5
LA,U,CN5183000000000,51,830,1994,M01,"6,635","5,326","1,309",19.7
LA,U,CN5183000000000,51,830,1994,M02,"6,434","5,343","1,091",17
LA,U,CN5183000000000,51,830,1994,M03,"6,375","5,380",995,15.6
LA,U,CN5183000000000,51,830,1994,M04,"6,081","5,462",619,10.2
LA,U,CN5183000000000,51,830,1994,M05,"6,047","5,513",534,8.8
LA,U,CN5183000000000,51,830,1994,M06,"6,024","5,542",482,8
LA,U,CN5183000000000,51,830,1994,M07,"6,058","5,635",423,7
LA,U,CN5183000000000,51,830,1994,M08,"6,107","5,637",470,7.7
LA,U,CN5183000000000,51,830,1994,M09,"5,965","5,548",417,7
LA,U,CN5183000000000,51,830,1994,M10,"5,949","5,528",421,7.1
LA,U,CN5183000000000,51,830,1994,M11,"5,984","5,518",466,7.8
LA,U,CN5183000000000,51,830,1994,M12,"5,921","5,485",436,7.4
LA,U,CN5183000000000,51,830,1994,M13,"6,132","5,493",639,10.4
LA,U,CN5184000000000,51,840,1994,M01,"12,822","11,869",953,7.4
LA,U,CN5184000000000,51,840,1994,M02,"12,768","11,820",948,7.4
LA,U,CN5184000000000,51,840,1994,M03,"12,930","11,938",992,7.7
LA,U,CN5184000000000,51,840,1994,M04,"13,259","12,434",825,6.2
LA,U,CN5184000000000,51,840,1994,M05,"13,427","12,583",844,6.3
LA,U,CN5184000000000,51,840,1994,M06,"13,417","12,633",784,5.8
LA,U,CN5184000000000,51,840,1994,M07,"13,512","12,895",617,4.6
LA,U,CN5184000000000,51,840,1994,M08,"13,432","12,805",627,4.7
LA,U,CN5184000000000,51,840,1994,M09,"13,288","12,672",616,4.6
LA,U,CN5184000000000,51,840,1994,M10,"13,349","12,759",590,4.4
LA,U,CN5184000000000,51,840,1994,M11,"13,235","12,742",493,3.7
LA,U,CN5184000000000,51,840,1994,M12,"13,034","12,637",397,3
LA,U,CN5184000000000,51,840,1994,M13,"13,206","12,482",724,5.5
LA,U,CN5100100000000,51,1,1995,M01,"14,954","13,187","1,767",11.8
LA,U,CN5100100000000,51,1,1995,M02,"14,864","13,260","1,604",10.8
LA,U,CN5100100000000,51,1,1995,M03,"15,297","13,811","1,486",9.7
LA,U,CN5100100000000,51,1,1995,M04,"15,624","14,132","1,492",9.5
LA,U,CN5100100000000,51,1,1995,M05,"15,482","14,414","1,068",6.9
LA,U,CN5100100000000,51,1,1995,M06,"16,010","14,914","1,096",6.8
LA,U,CN5100100000000,51,1,1995,M07,"16,167","15,160","1,007",6.2
LA,U,CN5100100000000,51,1,1995,M08,"15,950","14,979",971,6.1
LA,U,CN5100100000000,51,1,1995,M09,"15,429","14,450",979,6.3
LA,U,CN5100100000000,51,1,1995,M10,"15,084","14,090",994,6.6
LA,U,CN5100100000000,51,1,1995,M11,"14,862","13,629","1,233",8.3
LA,U,CN5100100000000,51,1,1995,M12,"14,491","13,220","1,271",8.8
LA,U,CN5100100000000,51,1,1995,M13,"15,351","14,104","1,247",8.1
LA,U,CN5100300000000,51,3,1995,M01,"36,043","35,221",822,2.3
LA,U,CN5100300000000,51,3,1995,M02,"36,885","36,162",723,2
LA,U,CN5100300000000,51,3,1995,M03,"36,723","36,033",690,1.9
LA,U,CN5100300000000,51,3,1995,M04,"37,193","36,529",664,1.8
LA,U,CN5100300000000,51,3,1995,M05,"36,073","35,391",682,1.9
LA,U,CN5100300000000,51,3,1995,M06,"37,002","36,212",790,2.1
LA,U,CN5100300000000,51,3,1995,M07,"37,393","36,781",612,1.6
LA,U,CN5100300000000,51,3,1995,M08,"36,612","35,903",709,1.9
LA,U,CN5100300000000,51,3,1995,M09,"36,488","35,726",762,2.1
LA,U,CN5100300000000,51,3,1995,M10,"37,386","36,688",698,1.9
LA,U,CN5100300000000,51,3,1995,M11,"37,210","36,533",677,1.8
LA,U,CN5100300000000,51,3,1995,M12,"36,699","36,044",655,1.8
LA,U,CN5100300000000,51,3,1995,M13,"36,809","36,102",707,1.9
LA,U,CN5100500000000,51,5,1995,M01,"8,482","7,775",707,8.3
LA,U,CN5100500000000,51,5,1995,M02,"8,348","7,788",560,6.7
LA,U,CN5100500000000,51,5,1995,M03,"8,538","7,917",621,7.3
LA,U,CN5100500000000,51,5,1995,M04,"8,597","8,049",548,6.4
LA,U,CN5100500000000,51,5,1995,M05,"8,621","8,148",473,5.5
LA,U,CN5100500000000,51,5,1995,M06,"8,644","8,206",438,5.1
LA,U,CN5100500000000,51,5,1995,M07,"8,967","8,149",818,9.1
LA,U,CN5100500000000,51,5,1995,M08,"8,566","8,082",484,5.7
LA,U,CN5100500000000,51,5,1995,M09,"8,496","8,035",461,5.4
LA,U,CN5100500000000,51,5,1995,M10,"8,541","8,091",450,5.3
LA,U,CN5100500000000,51,5,1995,M11,"8,475","8,022",453,5.3
LA,U,CN5100500000000,51,5,1995,M12,"8,506","8,051",455,5.3
LA,U,CN5100500000000,51,5,1995,M13,"8,565","8,026",539,6.3
LA,U,CN5100700000000,51,7,1995,M01,"4,361","4,099",262,6
LA,U,CN5100700000000,51,7,1995,M02,"4,407","4,163",244,5.5
LA,U,CN5100700000000,51,7,1995,M03,"4,578","4,290",288,6.3
LA,U,CN5100700000000,51,7,1995,M04,"4,445","4,224",221,5
LA,U,CN5100700000000,51,7,1995,M05,"4,454","4,239",215,4.8
LA,U,CN5100700000000,51,7,1995,M06,"4,409","4,183",226,5.1
LA,U,CN5100700000000,51,7,1995,M07,"4,520","4,315",205,4.5
LA,U,CN5100700000000,51,7,1995,M08,"4,438","4,215",223,5
LA,U,CN5100700000000,51,7,1995,M09,"4,398","4,167",231,5.3
LA,U,CN5100700000000,51,7,1995,M10,"4,310","4,100",210,4.9
LA,U,CN5100700000000,51,7,1995,M11,"4,183","3,992",191,4.6
LA,U,CN5100700000000,51,7,1995,M12,"4,109","3,933",176,4.3
LA,U,CN5100700000000,51,7,1995,M13,"4,384","4,160",224,5.1
LA,U,CN5100900000000,51,9,1995,M01,"14,687","14,165",522,3.6
LA,U,CN5100900000000,51,9,1995,M02,"14,744","14,250",494,3.4
LA,U,CN5100900000000,51,9,1995,M03,"14,882","14,355",527,3.5
LA,U,CN5100900000000,51,9,1995,M04,"15,002","14,546",456,3
LA,U,CN5100900000000,51,9,1995,M05,"14,992","14,381",611,4.1
LA,U,CN5100900000000,51,9,1995,M06,"14,987","14,447",540,3.6
LA,U,CN5100900000000,51,9,1995,M07,"15,127","14,532",595,3.9
LA,U,CN5100900000000,51,9,1995,M08,"14,914","14,360",554,3.7
LA,U,CN5100900000000,51,9,1995,M09,"14,739","14,240",499,3.4
LA,U,CN5100900000000,51,9,1995,M10,"14,793","14,292",501,3.4
LA,U,CN5100900000000,51,9,1995,M11,"14,944","14,339",605,4
LA,U,CN5100900000000,51,9,1995,M12,"14,860","14,301",559,3.8
LA,U,CN5100900000000,51,9,1995,M13,"14,890","14,351",539,3.6
LA,U,CN5101100000000,51,11,1995,M01,"6,069","5,663",406,6.7
LA,U,CN5101100000000,51,11,1995,M02,"6,077","5,664",413,6.8
LA,U,CN5101100000000,51,11,1995,M03,"6,148","5,771",377,6.1
LA,U,CN5101100000000,51,11,1995,M04,"6,077","5,676",401,6.6
LA,U,CN5101100000000,51,11,1995,M05,"6,081","5,721",360,5.9
LA,U,CN5101100000000,51,11,1995,M06,"6,129","5,753",376,6.1
LA,U,CN5101100000000,51,11,1995,M07,"6,156","5,823",333,5.4
LA,U,CN5101100000000,51,11,1995,M08,"6,106","5,769",337,5.5
LA,U,CN5101100000000,51,11,1995,M09,"5,951","5,646",305,5.1
LA,U,CN5101100000000,51,11,1995,M10,"5,870","5,552",318,5.4
LA,U,CN5101100000000,51,11,1995,M11,"5,803","5,432",371,6.4
LA,U,CN5101100000000,51,11,1995,M12,"5,754","5,446",308,5.4
LA,U,CN5101100000000,51,11,1995,M13,"6,019","5,660",359,6
LA,U,CN5101300000000,51,13,1995,M01,"109,219","104,714","4,505",4.1
LA,U,CN5101300000000,51,13,1995,M02,"109,200","105,228","3,972",3.6
LA,U,CN5101300000000,51,13,1995,M03,"109,700","105,982","3,718",3.4
LA,U,CN5101300000000,51,13,1995,M04,"109,217","105,556","3,661",3.4
LA,U,CN5101300000000,51,13,1995,M05,"109,391","105,715","3,676",3.4
LA,U,CN5101300000000,51,13,1995,M06,"110,443","106,431","4,012",3.6
LA,U,CN5101300000000,51,13,1995,M07,"111,959","108,211","3,748",3.3
LA,U,CN5101300000000,51,13,1995,M08,"110,270","106,342","3,928",3.6
LA,U,CN5101300000000,51,13,1995,M09,"108,694","104,570","4,124",3.8
LA,U,CN5101300000000,51,13,1995,M10,"109,081","105,218","3,863",3.5
LA,U,CN5101300000000,51,13,1995,M11,"108,475","105,013","3,462",3.2
LA,U,CN5101300000000,51,13,1995,M12,"108,517","105,207","3,310",3.1
LA,U,CN5101300000000,51,13,1995,M13,"109,514","105,682","3,832",3.5
LA,U,CN5101500000000,51,15,1995,M01,"30,184","27,964","2,220",7.4
LA,U,CN5101500000000,51,15,1995,M02,"30,156","28,011","2,145",7.1
LA,U,CN5101500000000,51,15,1995,M03,"30,438","28,472","1,966",6.5
LA,U,CN5101500000000,51,15,1995,M04,"30,457","28,605","1,852",6.1
LA,U,CN5101500000000,51,15,1995,M05,"30,602","28,780","1,822",6
LA,U,CN5101500000000,51,15,1995,M06,"30,578","29,043","1,535",5
LA,U,CN5101500000000,51,15,1995,M07,"30,694","29,336","1,358",4.4
LA,U,CN5101500000000,51,15,1995,M08,"30,865","29,143","1,722",5.6
LA,U,CN5101500000000,51,15,1995,M09,"30,193","28,414","1,779",5.9
LA,U,CN5101500000000,51,15,1995,M10,"30,036","28,483","1,553",5.2
LA,U,CN5101500000000,51,15,1995,M11,"30,093","28,426","1,667",5.5
LA,U,CN5101500000000,51,15,1995,M12,"29,517","28,028","1,489",5
LA,U,CN5101500000000,51,15,1995,M13,"30,318","28,559","1,759",5.8
LA,U,CN5101700000000,51,17,1995,M01,"2,842","2,365",477,16.8
LA,U,CN5101700000000,51,17,1995,M02,"2,822","2,406",416,14.7
LA,U,CN5101700000000,51,17,1995,M03,"2,904","2,451",453,15.6
LA,U,CN5101700000000,51,17,1995,M04,"2,530","2,339",191,7.5
LA,U,CN5101700000000,51,17,1995,M05,"2,610","2,430",180,6.9
LA,U,CN5101700000000,51,17,1995,M06,"2,641","2,503",138,5.2
LA,U,CN5101700000000,51,17,1995,M07,"2,700","2,534",166,6.1
LA,U,CN5101700000000,51,17,1995,M08,"2,679","2,546",133,5
LA,U,CN5101700000000,51,17,1995,M09,"2,532","2,404",128,5.1
LA,U,CN5101700000000,51,17,1995,M10,"2,506","2,362",144,5.7
LA,U,CN5101700000000,51,17,1995,M11,"2,545","2,286",259,10.2
LA,U,CN5101700000000,51,17,1995,M12,"2,496","2,229",267,10.7
LA,U,CN5101700000000,51,17,1995,M13,"2,651","2,405",246,9.3
LA,U,CN5101900000000,51,19,1995,M01,"31,202","30,143","1,059",3.4
LA,U,CN5101900000000,51,19,1995,M02,"31,325","30,325","1,000",3.2
LA,U,CN5101900000000,51,19,1995,M03,"31,685","30,547","1,138",3.6
LA,U,CN5101900000000,51,19,1995,M04,"31,993","30,951","1,042",3.3
LA,U,CN5101900000000,51,19,1995,M05,"31,557","30,599",958,3
LA,U,CN5101900000000,51,19,1995,M06,"31,814","30,739","1,075",3.4
LA,U,CN5101900000000,51,19,1995,M07,"31,986","30,924","1,062",3.3
LA,U,CN5101900000000,51,19,1995,M08,"31,608","30,557","1,051",3.3
LA,U,CN5101900000000,51,19,1995,M09,"31,218","30,302",916,2.9
LA,U,CN5101900000000,51,19,1995,M10,"31,218","30,409",809,2.6
LA,U,CN5101900000000,51,19,1995,M11,"31,249","30,510",739,2.4
LA,U,CN5101900000000,51,19,1995,M12,"31,123","30,432",691,2.2
LA,U,CN5101900000000,51,19,1995,M13,"31,499","30,537",962,3.1
LA,U,CN5102100000000,51,21,1995,M01,"3,627","3,319",308,8.5
LA,U,CN5102100000000,51,21,1995,M02,"3,513","3,298",215,6.1
LA,U,CN5102100000000,51,21,1995,M03,"3,552","3,342",210,5.9
LA,U,CN5102100000000,51,21,1995,M04,"3,627","3,349",278,7.7
LA,U,CN5102100000000,51,21,1995,M05,"3,605","3,357",248,6.9
LA,U,CN5102100000000,51,21,1995,M06,"3,654","3,345",309,8.5
LA,U,CN5102100000000,51,21,1995,M07,"3,673","3,389",284,7.7
LA,U,CN5102100000000,51,21,1995,M08,"3,536","3,343",193,5.5
LA,U,CN5102100000000,51,21,1995,M09,"3,530","3,315",215,6.1
LA,U,CN5102100000000,51,21,1995,M10,"3,548","3,365",183,5.2
LA,U,CN5102100000000,51,21,1995,M11,"3,551","3,374",177,5
LA,U,CN5102100000000,51,21,1995,M12,"3,549","3,360",189,5.3
LA,U,CN5102100000000,51,21,1995,M13,"3,580","3,346",234,6.5
LA,U,CN5102300000000,51,23,1995,M01,"15,906","15,405",501,3.1
LA,U,CN5102300000000,51,23,1995,M02,"15,845","15,364",481,3
LA,U,CN5102300000000,51,23,1995,M03,"15,878","15,479",399,2.5
LA,U,CN5102300000000,51,23,1995,M04,"15,984","15,592",392,2.5
LA,U,CN5102300000000,51,23,1995,M05,"15,939","15,517",422,2.6
LA,U,CN5102300000000,51,23,1995,M06,"16,030","15,612",418,2.6
LA,U,CN5102300000000,51,23,1995,M07,"16,165","15,760",405,2.5
LA,U,CN5102300000000,51,23,1995,M08,"15,843","15,497",346,2.2
LA,U,CN5102300000000,51,23,1995,M09,"15,746","15,351",395,2.5
LA,U,CN5102300000000,51,23,1995,M10,"15,728","15,361",367,2.3
LA,U,CN5102300000000,51,23,1995,M11,"15,776","15,429",347,2.2
LA,U,CN5102300000000,51,23,1995,M12,"15,769","15,420",349,2.2
LA,U,CN5102300000000,51,23,1995,M13,"15,884","15,482",402,2.5
LA,U,CN5102500000000,51,25,1995,M01,"6,666","6,169",497,7.5
LA,U,CN5102500000000,51,25,1995,M02,"6,787","6,273",514,7.6
LA,U,CN5102500000000,51,25,1995,M03,"6,863","6,381",482,7
LA,U,CN5102500000000,51,25,1995,M04,"6,931","6,512",419,6
LA,U,CN5102500000000,51,25,1995,M05,"6,997","6,544",453,6.5
LA,U,CN5102500000000,51,25,1995,M06,"6,895","6,426",469,6.8
LA,U,CN5102500000000,51,25,1995,M07,"6,954","6,454",500,7.2
LA,U,CN5102500000000,51,25,1995,M08,"6,821","6,330",491,7.2
